mol_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL511053,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)CC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O,4.0,active
CHEMBL505940,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O,4.0,active
CHEMBL450525,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC,16.0,active
CHEMBL444155,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC,8.0,active
CHEMBL526871,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC,4.0,active
CHEMBL499713,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC,8.0,active
CHEMBL525612,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC,8.0,active
CHEMBL500376,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)[C@@H](C)O,128.0,active
CHEMBL506651,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)[C@@H](C)O,8.0,active
CHEMBL525456,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)CC)C(C)C)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC,2.0,active
CHEMBL374478,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,4.0,active
CHEMBL2221249,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.5,active
CHEMBL31,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.25,active
CHEMBL1449,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,128.0,active
CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,16.0,active
CHEMBL1082,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,256.0,active
CHEMBL996,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,256.0,active
CHEMBL572,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,512.0,intermediate
CHEMBL2369419,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CS(=O)(=O)O,2.048,active
CHEMBL2218908,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O.O=S(=O)(O)O,0.5,active
CHEMBL491571,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,4.0,active
CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,48.0,active
CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,12.0,active
CHEMBL529,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,96.0,active
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,256.0,active
CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,12.0,active
CHEMBL267648,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,48.0,active
CHEMBL559098,Nn1c(-c2ccc(S(=O)(=O)c3ccc(Cl)cc3)cc2)n[nH]c1=S,128.0,active
CHEMBL549978,O=S(=O)(c1ccccc1)c1ccc(-c2n[nH]c(=S)n2/N=C/c2ccco2)cc1,128.0,active
CHEMBL551115,COc1ccccc1/C=N/n1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)n[nH]c1=S,256.0,active
CHEMBL564692,Nn1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)n[nH]c1=S,512.0,intermediate
CHEMBL551860,CN(C)c1ccc(/C=N/n2c(-c3ccc(S(=O)(=O)c4ccccc4)cc3)n[nH]c2=S)cc1,512.0,intermediate
CHEMBL564903,O=S(=O)(c1ccc(Cl)cc1)c1ccc(-c2n[nH]c(=S)n2/N=C/c2ccccc2)cc1,512.0,intermediate
CHEMBL564838,COc1ccccc1/C=N/n1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)nn(CN2CCOCC2)c1=S,512.0,intermediate
CHEMBL561860,O=[N+]([O-])c1cccc(/C=N/n2c(-c3ccc(S(=O)(=O)c4ccccc4)cc3)nn(CN3CCOCC3)c2=S)c1,512.0,intermediate
CHEMBL564386,O=S(=O)(c1ccccc1)c1ccc(-c2nn(CN3CCOCC3)c(=S)n2/N=C/c2ccco2)cc1,512.0,intermediate
CHEMBL427541,CCCn1c(S)nnc1-c1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1,1024.0,inactive
CHEMBL551116,O=[N+]([O-])c1cccc(/C=N/n2c(-c3ccc(S(=O)(=O)c4ccccc4)cc3)n[nH]c2=S)c1,1024.0,inactive
CHEMBL561861,CN(C)c1ccc(/C=N/n2c(-c3ccc(S(=O)(=O)c4ccccc4)cc3)nn(CN3CCOCC3)c2=S)cc1,1024.0,inactive
CHEMBL549773,O=S(=O)(c1ccc(Cl)cc1)c1ccc(-c2nn(CN3CCOCC3)c(=S)n2/N=C/c2ccccc2)cc1,1024.0,inactive
CHEMBL373072,CCCn1c(S)nnc1-c1ccc(S(=O)(=O)c2ccccc2)cc1,1024.0,inactive
CHEMBL196544,CCCn1c(S)nnc1-c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,1024.0,inactive
CHEMBL558698,CCCn1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)nn(CN2CCOCC2)c1=S,1024.0,inactive
CHEMBL564534,CCCn1c(-c2ccc(S(=O)(=O)c3ccc(Cl)cc3)cc2)nn(CN2CCOCC2)c1=S,1024.0,inactive
CHEMBL550649,CCCn1c(-c2ccc(S(=O)(=O)c3ccc(Br)cc3)cc2)nn(CN2CCOCC2)c1=S,1024.0,inactive
CHEMBL554518,O=S(=O)(c1ccccc1)c1ccc(-c2n[nH]c(=S)n2/N=C/c2ccccc2)cc1,1024.0,inactive
CHEMBL560977,O=S(=O)(c1ccccc1)c1ccc(-c2nn(CN3CCOCC3)c(=S)n2/N=C/c2ccccc2)cc1,1024.0,inactive
CHEMBL597834,CCCCCCCCCCCC(=O)Nc1ccc2[nH]c(N)nc2c1.Cl,12500.0,inactive
CHEMBL598035,CCCCCc1ccc(C(=O)Nc2ccc3[nH]c(N)nc3c2)cc1.Cl,12500.0,inactive
CHEMBL598669,CCCCCCc1ccc(C(=O)Nc2ccc3[nH]c(N)nc3c2)cc1.Cl,12500.0,inactive
CHEMBL610509,CCCCCCCc1ccc(C(=O)Nc2ccc3[nH]c(N)nc3c2)cc1.Cl,12500.0,inactive
CHEMBL598864,CCCCCCCCCC(=O)Nc1ccc2[nH]c(N)nc2c1.Cl,25000.0,inactive
CHEMBL598668,CCCCc1ccc(C(=O)Nc2ccc3[nH]c(N)nc3c2)cc1.Cl,25000.0,inactive
CHEMBL598871,CC(C)(C)c1ccc(C(=O)Nc2ccc3[nH]c(N)nc3c2)cc1.Cl,50000.0,inactive
CHEMBL596654,CCCCCCC(=O)Nc1ccc2[nH]c(N)nc2c1.Cl,400000.0,inactive
CHEMBL603757,CCCCCCCCCCCCCCCCCC(=O)Nc1ccc2[nH]c(N)nc2c1.Cl,400000.0,inactive
CHEMBL598872,Cl.Nc1nc2cc(NC(=O)c3ccc(-c4ccccc4)cc3)ccc2[nH]1,400000.0,inactive
CHEMBL589270,[N-]=[N+]=NCCc1ccsc1,400000.0,inactive
CHEMBL597239,CCCCCc1ccc(C(=O)Nc2ccccc2)cc1,400000.0,inactive
CHEMBL1082056,O=S(=O)(c1ccccc1)c1ccc(-c2nnc(S)[nH]2)cc1,256.0,active
CHEMBL1077657,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)[nH]1)c1ccccc1,64.0,active
CHEMBL1077843,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)[nH]1)c1ccc(Br)cc1,512.0,intermediate
CHEMBL1077948,O=S(=O)(c1ccccc1)c1ccc(C2=NN3C(c4ccccc4)=CSC3N2)cc1,64.0,active
CHEMBL1079047,O=S(=O)(c1ccccc1)c1ccc(C2=NN3C(c4ccc(Br)cc4)=CSC3N2)cc1,64.0,active
CHEMBL1079048,O=S(=O)(c1ccc(Cl)cc1)c1ccc(-c2nnc(S)[nH]2)cc1,256.0,active
CHEMBL1078731,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccc(Cl)cc3)cc2)[nH]1)c1ccccc1,64.0,active
CHEMBL1078732,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccc(Cl)cc3)cc2)[nH]1)c1ccc(Br)cc1,64.0,active
CHEMBL1078733,O=S(=O)(c1ccc(Cl)cc1)c1ccc(C2=NN3C(c4ccccc4)=CSC3N2)cc1,512.0,intermediate
CHEMBL1077663,O=S(=O)(c1ccc(Cl)cc1)c1ccc(C2=NN3C(c4ccc(Br)cc4)=CSC3N2)cc1,128.0,active
CHEMBL1078146,O=S(=O)(c1ccc(Br)cc1)c1ccc(-c2nnc(S)[nH]2)cc1,64.0,active
CHEMBL1078243,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccc(Br)cc3)cc2)[nH]1)c1ccccc1,64.0,active
CHEMBL1077727,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccc(Br)cc3)cc2)[nH]1)c1ccc(Br)cc1,64.0,active
CHEMBL1077728,O=S(=O)(c1ccc(Br)cc1)c1ccc(C2=NN3C(c4ccccc4)=CSC3N2)cc1,64.0,active
CHEMBL1077853,O=S(=O)(c1ccc(Br)cc1)c1ccc(C2=NN3C(c4ccc(Br)cc4)=CSC3N2)cc1,64.0,active
CHEMBL184618,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,64.0,active
CHEMBL1094336,NC[C@@H]1O[C@H](O[C@H]2[C@@H](OC(=O)Nc3ccccc3)[C@H](O[C@@H]3[C@@H](OC(=O)Nc4ccccc4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OC(=O)Nc4ccccc4)[C@H](OC(=O)Nc4ccccc4)[C@H]3N)O[C@@H]2COC(=O)Nc2ccccc2)[C@H](N)[C@@H](OC(=O)Nc2ccccc2)[C@@H]1OC(=O)Nc1ccccc1.O=C(O)C(F)(F)F,32.0,active
CHEMBL1094337,NC[C@@H]1O[C@H](O[C@H]2[C@@H](OC(=O)Nc3ccc(Cl)cc3)[C@H](O[C@@H]3[C@@H](OC(=O)Nc4ccc(Cl)cc4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OC(=O)Nc4ccc(Cl)cc4)[C@H](OC(=O)Nc4ccc(Cl)cc4)[C@H]3N)O[C@@H]2COC(=O)Nc2ccc(Cl)cc2)[C@H](N)[C@@H](OC(=O)Nc2ccc(Cl)cc2)[C@@H]1OC(=O)Nc1ccc(Cl)cc1.O=C(O)C(F)(F)F,256.0,active
CHEMBL1094338,NC[C@@H]1O[C@H](O[C@H]2[C@@H](OC(=O)NC3CCCCC3)[C@H](O[C@@H]3[C@@H](OC(=O)NC4CCCCC4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OC(=O)NC4CCCCC4)[C@H](OC(=O)NC4CCCCC4)[C@H]3N)O[C@@H]2COC(=O)NC2CCCCC2)[C@H](N)[C@@H](OC(=O)NC2CCCCC2)[C@@H]1OC(=O)NC1CCCCC1.O=C(O)C(F)(F)F,256.0,active
CHEMBL1094339,CN(C)c1ccc(CC(=O)O[C@@H]2[C@@H](O[C@@H]3O[C@H](COC(=O)Nc4ccc(N(C)C)cc4)[C@@H](O[C@H]4O[C@@H](CN)[C@@H](OC(=O)Nc5ccc(N(C)C)cc5)[C@H](OC(=O)Nc5ccc(N(C)C)cc5)[C@H]4N)[C@H]3OC(=O)Nc3ccc(N(C)C)cc3)[C@H](O[C@H]3O[C@H](CN)[C@@H](OC(=O)Nc4ccc(N(C)C)cc4)[C@H](OC(=O)Nc4ccc(N(C)C)cc4)[C@H]3N)[C@@H](N)C[C@H]2N)cc1.O=C(O)C(F)(F)F,256.0,active
CHEMBL223520,NC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@@H](O)[C@H](O)[C@H]1O,32.0,active
CHEMBL1094340,NC[C@H]1O[C@H](O[C@H]2[C@H](OC(=O)Nc3ccccc3)[C@@H](O[C@H]3O[C@H](COC(=O)Nc4ccccc4)[C@@H](OC(=O)Nc4ccccc4)[C@H](N)[C@H]3OC(=O)Nc3ccccc3)[C@H](N)C[C@@H]2N)[C@H](OC(=O)Nc2ccccc2)[C@@H](OC(=O)Nc2ccccc2)[C@@H]1OC(=O)Nc1ccccc1.O=C(O)C(F)(F)F,256.0,active
CHEMBL1094341,NC[C@H]1O[C@H](O[C@H]2[C@H](OC(=O)NC3CCCCC3)[C@@H](O[C@H]3O[C@H](COC(=O)NC4CCCCC4)[C@@H](OC(=O)NC4CCCCC4)[C@H](N)[C@H]3OC(=O)NC3CCCCC3)[C@H](N)C[C@@H]2N)[C@H](OC(=O)NC2CCCCC2)[C@@H](OC(=O)NC2CCCCC2)[C@@H]1OC(=O)NC1CCCCC1.O=C(O)C(F)(F)F,256.0,active
CHEMBL1094342,CN(C)c1ccc(NC(=O)OC[C@H]2O[C@H](O[C@@H]3[C@@H](OC(=O)Nc4ccc(N(C)C)cc4)[C@H](O[C@H]4O[C@H](CN)[C@@H](OC(=O)Nc5ccc(N(C)C)cc5)[C@H](OC(=O)Nc5ccc(N(C)C)cc5)[C@H]4OC(=O)Nc4ccc(N(C)C)cc4)[C@@H](N)C[C@H]3N)[C@H](OC(=O)Nc3ccc(N(C)C)cc3)[C@@H](N)[C@@H]2OC(=O)Nc2ccc(N(C)C)cc2)cc1.O=C(O)C(F)(F)F,256.0,active
CHEMBL1094343,NCC[C@H](OC(=O)Nc1ccccc1)C(=O)N[C@@H]1C[C@H](N)[C@@H](C[C@H]2O[C@H](CN)[C@@H](OC(=O)Nc3ccccc3)[C@H](OC(=O)Nc3ccccc3)[C@H]2OC(=O)Nc2ccccc2)[C@H](OC(=O)Nc2ccccc2)[C@H]1O[C@H]1O[C@H](COC(=O)Nc2ccccc2)[C@@H](OC(=O)Nc2ccccc2)[C@H](N)[C@H]1OC(=O)Cc1ccccc1.O=C(O)C(F)(F)F,256.0,active
CHEMBL1094344,NCC[C@H](OC(=O)NC1CCCCC1)C(=O)N[C@@H]1C[C@H](N)[C@@H](C[C@H]2O[C@H](CN)[C@@H](OC(=O)NC3CCCCC3)[C@H](OC(=O)NC3CCCCC3)[C@H]2OC(=O)NC2CCCCC2)[C@H](OC(=O)NC2CCCCC2)[C@H]1O[C@H]1O[C@H](COC(=O)NC2CCCCC2)[C@@H](OC(=O)NC2CCCCC2)[C@H](N)[C@H]1OC(=O)CC1CCCCC1.O=C(O)C(F)(F)F,128.0,active
CHEMBL1077472,NC[C@H]1O[C@H](O[C@H]2[C@H](OC(=O)Nc3ccccc3)[C@@H](OC(=O)Nc3ccccc3)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](OC(=O)Nc2ccccc2)[C@@H]1OC(=O)Nc1ccccc1.O=C(O)C(F)(F)F,256.0,active
CHEMBL1094345,NC[C@@H]1O[C@H](O[C@H]2[C@@H](OCc3ccccc3)[C@H](O[C@@H]3[C@@H](OCc4ccccc4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3N)O[C@@H]2COCc2ccccc2)[C@H](N)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1.O=C(O)C(F)(F)F,16.0,active
CHEMBL1094649,NC[C@@H]1O[C@H](O[C@H]2[C@@H](OCc3ccc(Cl)cc3)[C@H](O[C@@H]3[C@@H](OCc4ccc(Cl)cc4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OCc4ccc(Cl)cc4)[C@H](OCc4ccc(Cl)cc4)[C@H]3N)O[C@@H]2COCc2ccc(Cl)cc2)[C@H](N)[C@@H](OCc2ccc(Cl)cc2)[C@@H]1OCc1ccc(Cl)cc1.O=C(O)C(F)(F)F,128.0,active
CHEMBL1094650,CC(C)(C)c1ccc(COC[C@H]2O[C@@H](O[C@@H]3[C@@H](OCc4ccc(C(C)(C)C)cc4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OCc4ccc(C(C)(C)C)cc4)[C@H](OCc4ccc(C(C)(C)C)cc4)[C@H]3N)[C@H](OCc3ccc(C(C)(C)C)cc3)[C@@H]2O[C@H]2O[C@@H](CN)[C@@H](OCc3ccc(C(C)(C)C)cc3)[C@H](OCc3ccc(C(C)(C)C)cc3)[C@H]2N)cc1.O=C(O)C(F)(F)F,128.0,active
CHEMBL1094651,COC[C@H]1O[C@@H](O[C@@H]2[C@@H](OC)[C@H](N)C[C@H](N)[C@H]2O[C@H]2O[C@H](CN)[C@@H](OC)[C@H](OC)[C@H]2N)[C@H](OC)[C@@H]1O[C@H]1O[C@@H](CN)[C@@H](OC)[C@H](OC)[C@H]1N.O=C(O)C(F)(F)F,256.0,active
CHEMBL1094652,NC[C@H]1OC(O[C@H]2[C@H](OCc3ccccc3)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](OCc4ccccc4)[C@H](N)[C@H]3OCc3ccccc3)[C@H](N)C[C@@H]2N)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1.O=C(O)C(F)(F)F,64.0,active
