,mol_id,canonical_smiles,MIC,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors
74,CHEMBL996,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,256.0,active,427.4600000000002,0.09859999999999991,3.0,8.0
75,CHEMBL572,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,512.0,intermediate,238.15899999999996,0.07349999999999995,1.0,6.0
76,CHEMBL2369419,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CS(=O)(=O)O,2.048,active,1251.562,-6.327499999999989,19.0,20.0
77,CHEMBL2218908,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O.O=S(=O)(O)O,0.5,active,2493.1289999999967,-11.631699999999974,40.0,40.0
78,CHEMBL491571,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,4.0,active,420.5130000000002,-1.6030999999999969,5.0,7.0
79,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,48.0,active,444.44000000000017,-0.21439999999999837,6.0,9.0
80,CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,12.0,active,733.9370000000002,1.785600000000004,5.0,14.0
81,CHEMBL529,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,96.0,active,748.9960000000001,1.9007000000000054,5.0,14.0
82,CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,256.0,active,424.9910000000001,0.3895000000000004,4.0,7.0
83,CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,12.0,active,401.4380000000002,2.3705000000000007,2.0,6.0
84,CHEMBL267648,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,48.0,active,333.36300000000006,1.6105000000000003,1.0,5.0
85,CHEMBL559098,Nn1c(-c2ccc(S(=O)(=O)c3ccc(Cl)cc3)cc2)n[nH]c1=S,128.0,active,366.855,2.807690000000001,2.0,6.0
86,CHEMBL549978,O=S(=O)(c1ccccc1)c1ccc(-c2n[nH]c(=S)n2/N=C/c2ccco2)cc1,128.0,active,410.4800000000001,3.9156900000000023,1.0,7.0
87,CHEMBL551115,COc1ccccc1/C=N/n1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)n[nH]c1=S,256.0,active,450.5450000000001,4.331290000000003,1.0,7.0
88,CHEMBL564692,Nn1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)n[nH]c1=S,512.0,intermediate,332.41,2.15429,2.0,6.0
89,CHEMBL551860,CN(C)c1ccc(/C=N/n2c(-c3ccc(S(=O)(=O)c4ccccc4)cc3)n[nH]c2=S)cc1,512.0,intermediate,463.5880000000001,4.388690000000003,1.0,7.0
90,CHEMBL564903,O=S(=O)(c1ccc(Cl)cc1)c1ccc(-c2n[nH]c(=S)n2/N=C/c2ccccc2)cc1,512.0,intermediate,454.96400000000006,4.976090000000004,1.0,6.0
91,CHEMBL564838,COc1ccccc1/C=N/n1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)nn(CN2CCOCC2)c1=S,512.0,intermediate,549.6780000000003,4.094390000000002,0.0,10.0
92,CHEMBL561860,O=[N+]([O-])c1cccc(/C=N/n2c(-c3ccc(S(=O)(=O)c4ccccc4)cc3)nn(CN3CCOCC3)c2=S)c1,512.0,intermediate,564.6490000000003,3.993990000000003,0.0,11.0
93,CHEMBL564386,O=S(=O)(c1ccccc1)c1ccc(-c2nn(CN3CCOCC3)c(=S)n2/N=C/c2ccco2)cc1,512.0,intermediate,509.6130000000003,3.678790000000003,0.0,10.0
94,CHEMBL427541,CCCn1c(S)nnc1-c1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1,1024.0,inactive,438.37200000000007,4.239100000000003,1.0,6.0
95,CHEMBL551116,O=[N+]([O-])c1cccc(/C=N/n2c(-c3ccc(S(=O)(=O)c4ccccc4)cc3)n[nH]c2=S)c1,1024.0,inactive,465.5160000000001,4.230890000000002,1.0,8.0
96,CHEMBL561861,CN(C)c1ccc(/C=N/n2c(-c3ccc(S(=O)(=O)c4ccccc4)cc3)nn(CN3CCOCC3)c2=S)cc1,1024.0,inactive,562.7210000000003,4.151790000000004,0.0,10.0
97,CHEMBL549773,O=S(=O)(c1ccc(Cl)cc1)c1ccc(-c2nn(CN3CCOCC3)c(=S)n2/N=C/c2ccccc2)cc1,1024.0,inactive,554.0970000000003,4.739190000000004,0.0,9.0
98,CHEMBL373072,CCCn1c(S)nnc1-c1ccc(S(=O)(=O)c2ccccc2)cc1,1024.0,inactive,359.47600000000006,3.476600000000002,1.0,6.0
99,CHEMBL196544,CCCn1c(S)nnc1-c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,1024.0,inactive,393.92100000000005,4.130000000000003,1.0,6.0
100,CHEMBL558698,CCCn1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)nn(CN2CCOCC2)c1=S,1024.0,inactive,458.60900000000026,3.613590000000002,0.0,8.0
101,CHEMBL564534,CCCn1c(-c2ccc(S(=O)(=O)c3ccc(Cl)cc3)cc2)nn(CN2CCOCC2)c1=S,1024.0,inactive,493.05400000000026,4.266990000000004,0.0,8.0
102,CHEMBL550649,CCCn1c(-c2ccc(S(=O)(=O)c3ccc(Br)cc3)cc2)nn(CN2CCOCC2)c1=S,1024.0,inactive,537.5050000000002,4.376090000000004,0.0,8.0
103,CHEMBL554518,O=S(=O)(c1ccccc1)c1ccc(-c2n[nH]c(=S)n2/N=C/c2ccccc2)cc1,1024.0,inactive,420.51900000000006,4.322690000000002,1.0,6.0
104,CHEMBL560977,O=S(=O)(c1ccccc1)c1ccc(-c2nn(CN3CCOCC3)c(=S)n2/N=C/c2ccccc2)cc1,1024.0,inactive,519.6520000000003,4.085790000000004,0.0,9.0
117,CHEMBL1082056,O=S(=O)(c1ccccc1)c1ccc(-c2nnc(S)[nH]2)cc1,256.0,active,317.3949999999999,2.5932000000000004,2.0,5.0
118,CHEMBL1077657,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)[nH]1)c1ccccc1,64.0,active,435.5300000000001,4.279500000000003,1.0,6.0
119,CHEMBL1077843,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)[nH]1)c1ccc(Br)cc1,512.0,intermediate,514.4260000000002,5.042000000000003,1.0,6.0
120,CHEMBL1077948,O=S(=O)(c1ccccc1)c1ccc(C2=NN3C(c4ccccc4)=CSC3N2)cc1,64.0,active,419.531,4.115200000000003,1.0,6.0
121,CHEMBL1079047,O=S(=O)(c1ccccc1)c1ccc(C2=NN3C(c4ccc(Br)cc4)=CSC3N2)cc1,64.0,active,498.427,4.8777000000000035,1.0,6.0
122,CHEMBL1079048,O=S(=O)(c1ccc(Cl)cc1)c1ccc(-c2nnc(S)[nH]2)cc1,256.0,active,351.84,3.246600000000001,2.0,5.0
123,CHEMBL1078731,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccc(Cl)cc3)cc2)[nH]1)c1ccccc1,64.0,active,469.9750000000001,4.932900000000004,1.0,6.0
124,CHEMBL1078732,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccc(Cl)cc3)cc2)[nH]1)c1ccc(Br)cc1,64.0,active,548.8710000000001,5.695400000000004,1.0,6.0
125,CHEMBL1078733,O=S(=O)(c1ccc(Cl)cc1)c1ccc(C2=NN3C(c4ccccc4)=CSC3N2)cc1,512.0,intermediate,453.97600000000006,4.768600000000004,1.0,6.0
126,CHEMBL1077663,O=S(=O)(c1ccc(Cl)cc1)c1ccc(C2=NN3C(c4ccc(Br)cc4)=CSC3N2)cc1,128.0,active,532.8720000000001,5.531100000000004,1.0,6.0
127,CHEMBL1078146,O=S(=O)(c1ccc(Br)cc1)c1ccc(-c2nnc(S)[nH]2)cc1,64.0,active,396.29100000000005,3.3557000000000006,2.0,5.0
128,CHEMBL1078243,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccc(Br)cc3)cc2)[nH]1)c1ccccc1,64.0,active,514.4260000000002,5.042000000000004,1.0,6.0
129,CHEMBL1077727,O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccc(Br)cc3)cc2)[nH]1)c1ccc(Br)cc1,64.0,active,593.3220000000001,5.8045000000000035,1.0,6.0
130,CHEMBL1077728,O=S(=O)(c1ccc(Br)cc1)c1ccc(C2=NN3C(c4ccccc4)=CSC3N2)cc1,64.0,active,498.42700000000013,4.8777000000000035,1.0,6.0
131,CHEMBL1077853,O=S(=O)(c1ccc(Br)cc1)c1ccc(C2=NN3C(c4ccc(Br)cc4)=CSC3N2)cc1,64.0,active,577.3230000000001,5.640200000000004,1.0,6.0
132,CHEMBL184618,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,64.0,active,614.6500000000003,-8.895300000000017,13.0,19.0
133,CHEMBL1094336,NC[C@@H]1O[C@H](O[C@H]2[C@@H](OC(=O)Nc3ccccc3)[C@H](O[C@@H]3[C@@H](OC(=O)Nc4ccccc4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OC(=O)Nc4ccccc4)[C@H](OC(=O)Nc4ccccc4)[C@H]3N)O[C@@H]2COC(=O)Nc2ccccc2)[C@H](N)[C@@H](OC(=O)Nc2ccccc2)[C@@H]1OC(=O)Nc1ccccc1.O=C(O)C(F)(F)F,32.0,active,1562.5330000000006,7.532800000000018,14.0,27.0
134,CHEMBL1094337,NC[C@@H]1O[C@H](O[C@H]2[C@@H](OC(=O)Nc3ccc(Cl)cc3)[C@H](O[C@@H]3[C@@H](OC(=O)Nc4ccc(Cl)cc4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OC(=O)Nc4ccc(Cl)cc4)[C@H](OC(=O)Nc4ccc(Cl)cc4)[C@H]3N)O[C@@H]2COC(=O)Nc2ccc(Cl)cc2)[C@H](N)[C@@H](OC(=O)Nc2ccc(Cl)cc2)[C@@H]1OC(=O)Nc1ccc(Cl)cc1.O=C(O)C(F)(F)F,256.0,active,1803.6480000000004,12.106599999999995,14.0,27.0
135,CHEMBL1094338,NC[C@@H]1O[C@H](O[C@H]2[C@@H](OC(=O)NC3CCCCC3)[C@H](O[C@@H]3[C@@H](OC(=O)NC4CCCCC4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OC(=O)NC4CCCCC4)[C@H](OC(=O)NC4CCCCC4)[C@H]3N)O[C@@H]2COC(=O)NC2CCCCC2)[C@H](N)[C@@H](OC(=O)NC2CCCCC2)[C@@H]1OC(=O)NC1CCCCC1.O=C(O)C(F)(F)F,256.0,active,1604.8690000000006,6.204199999999996,14.0,27.0
136,CHEMBL1094339,CN(C)c1ccc(CC(=O)O[C@@H]2[C@@H](O[C@@H]3O[C@H](COC(=O)Nc4ccc(N(C)C)cc4)[C@@H](O[C@H]4O[C@@H](CN)[C@@H](OC(=O)Nc5ccc(N(C)C)cc5)[C@H](OC(=O)Nc5ccc(N(C)C)cc5)[C@H]4N)[C@H]3OC(=O)Nc3ccc(N(C)C)cc3)[C@H](O[C@H]3O[C@H](CN)[C@@H](OC(=O)Nc4ccc(N(C)C)cc4)[C@H](OC(=O)Nc4ccc(N(C)C)cc4)[C@H]3N)[C@@H](N)C[C@H]2N)cc1.O=C(O)C(F)(F)F,256.0,active,1863.028,7.532000000000012,13.0,34.0
137,CHEMBL223520,NC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@@H](O)[C@H](O)[C@H]1O,32.0,active,484.50300000000016,-7.2914000000000065,11.0,15.0
138,CHEMBL1094340,NC[C@H]1O[C@H](O[C@H]2[C@H](OC(=O)Nc3ccccc3)[C@@H](O[C@H]3O[C@H](COC(=O)Nc4ccccc4)[C@@H](OC(=O)Nc4ccccc4)[C@H](N)[C@H]3OC(=O)Nc3ccccc3)[C@H](N)C[C@@H]2N)[C@H](OC(=O)Nc2ccccc2)[C@@H](OC(=O)Nc2ccccc2)[C@@H]1OC(=O)Nc1ccccc1.O=C(O)C(F)(F)F,256.0,active,1432.3860000000004,9.136700000000001,12.0,23.0
139,CHEMBL1094341,NC[C@H]1O[C@H](O[C@H]2[C@H](OC(=O)NC3CCCCC3)[C@@H](O[C@H]3O[C@H](COC(=O)NC4CCCCC4)[C@@H](OC(=O)NC4CCCCC4)[C@H](N)[C@H]3OC(=O)NC3CCCCC3)[C@H](N)C[C@@H]2N)[C@H](OC(=O)NC2CCCCC2)[C@@H](OC(=O)NC2CCCCC2)[C@@H]1OC(=O)NC1CCCCC1.O=C(O)C(F)(F)F,256.0,active,1474.722,7.808100000000013,12.0,23.0
140,CHEMBL1094342,CN(C)c1ccc(NC(=O)OC[C@H]2O[C@H](O[C@@H]3[C@@H](OC(=O)Nc4ccc(N(C)C)cc4)[C@H](O[C@H]4O[C@H](CN)[C@@H](OC(=O)Nc5ccc(N(C)C)cc5)[C@H](OC(=O)Nc5ccc(N(C)C)cc5)[C@H]4OC(=O)Nc4ccc(N(C)C)cc4)[C@@H](N)C[C@H]3N)[C@H](OC(=O)Nc3ccc(N(C)C)cc3)[C@@H](N)[C@@H]2OC(=O)Nc2ccc(N(C)C)cc2)cc1.O=C(O)C(F)(F)F,256.0,active,1733.869,9.59870000000001,12.0,30.0
141,CHEMBL1094343,NCC[C@H](OC(=O)Nc1ccccc1)C(=O)N[C@@H]1C[C@H](N)[C@@H](C[C@H]2O[C@H](CN)[C@@H](OC(=O)Nc3ccccc3)[C@H](OC(=O)Nc3ccccc3)[C@H]2OC(=O)Nc2ccccc2)[C@H](OC(=O)Nc2ccccc2)[C@H]1O[C@H]1O[C@H](COC(=O)Nc2ccccc2)[C@@H](OC(=O)Nc2ccccc2)[C@H](N)[C@H]1OC(=O)Cc1ccccc1.O=C(O)C(F)(F)F,256.0,active,1649.6540000000011,10.461100000000002,13.0,25.0
142,CHEMBL1094344,NCC[C@H](OC(=O)NC1CCCCC1)C(=O)N[C@@H]1C[C@H](N)[C@@H](C[C@H]2O[C@H](CN)[C@@H](OC(=O)NC3CCCCC3)[C@H](OC(=O)NC3CCCCC3)[C@H]2OC(=O)NC2CCCCC2)[C@H](OC(=O)NC2CCCCC2)[C@H]1O[C@H]1O[C@H](COC(=O)NC2CCCCC2)[C@@H](OC(=O)NC2CCCCC2)[C@H](N)[C@H]1OC(=O)CC1CCCCC1.O=C(O)C(F)(F)F,128.0,active,1698.0380000000005,9.860200000000008,13.0,25.0
143,CHEMBL1077472,NC[C@H]1O[C@H](O[C@H]2[C@H](OC(=O)Nc3ccccc3)[C@@H](OC(=O)Nc3ccccc3)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](OC(=O)Nc2ccccc2)[C@@H]1OC(=O)Nc1ccccc1.O=C(O)C(F)(F)F,256.0,active,912.8760000000004,4.543300000000004,9.0,15.0
144,CHEMBL1094345,NC[C@@H]1O[C@H](O[C@H]2[C@@H](OCc3ccccc3)[C@H](O[C@@H]3[C@@H](OCc4ccccc4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3N)O[C@@H]2COCc2ccccc2)[C@H](N)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1.O=C(O)C(F)(F)F,16.0,active,1359.547,7.309500000000021,7.0,20.0
145,CHEMBL1094649,NC[C@@H]1O[C@H](O[C@H]2[C@@H](OCc3ccc(Cl)cc3)[C@H](O[C@@H]3[C@@H](OCc4ccc(Cl)cc4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OCc4ccc(Cl)cc4)[C@H](OCc4ccc(Cl)cc4)[C@H]3N)O[C@@H]2COCc2ccc(Cl)cc2)[C@H](N)[C@@H](OCc2ccc(Cl)cc2)[C@@H]1OCc1ccc(Cl)cc1.O=C(O)C(F)(F)F,128.0,active,1600.662,11.883299999999993,7.0,20.0
146,CHEMBL1094650,CC(C)(C)c1ccc(COC[C@H]2O[C@@H](O[C@@H]3[C@@H](OCc4ccc(C(C)(C)C)cc4)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](OCc4ccc(C(C)(C)C)cc4)[C@H](OCc4ccc(C(C)(C)C)cc4)[C@H]3N)[C@H](OCc3ccc(C(C)(C)C)cc3)[C@@H]2O[C@H]2O[C@@H](CN)[C@@H](OCc3ccc(C(C)(C)C)cc3)[C@H](OCc3ccc(C(C)(C)C)cc3)[C@H]2N)cc1.O=C(O)C(F)(F)F,128.0,active,1752.302999999999,16.391999999999975,7.0,20.0
147,CHEMBL1094651,COC[C@H]1O[C@@H](O[C@@H]2[C@@H](OC)[C@H](N)C[C@H](N)[C@H]2O[C@H]2O[C@H](CN)[C@@H](OC)[C@H](OC)[C@H]2N)[C@H](OC)[C@@H]1O[C@H]1O[C@@H](CN)[C@@H](OC)[C@H](OC)[C@H]1N.O=C(O)C(F)(F)F,256.0,active,826.8610000000002,-3.6833000000000125,7.0,20.0
148,CHEMBL1094652,NC[C@H]1OC(O[C@H]2[C@H](OCc3ccccc3)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](OCc4ccccc4)[C@H](N)[C@H]3OCc3ccccc3)[C@H](N)C[C@@H]2N)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1.O=C(O)C(F)(F)F,64.0,active,1229.4,8.913400000000006,5.0,16.0
149,CHEMBL1094653,NC[C@H]1OC(O[C@H]2[C@H](OCc3ccc(Cl)cc3)[C@@H](O[C@H]3O[C@H](COCc4ccc(Cl)cc4)[C@@H](OCc4ccc(Cl)cc4)[C@H](N)[C@H]3OCc3ccc(Cl)cc3)[C@H](N)C[C@@H]2N)[C@H](OCc2ccc(Cl)cc2)[C@@H](OCc2ccc(Cl)cc2)[C@@H]1OCc1ccc(Cl)cc1.O=C(O)C(F)(F)F,128.0,active,1470.5149999999999,13.487199999999985,5.0,16.0
150,CHEMBL1094654,COC[C@H]1O[C@H](O[C@@H]2[C@@H](OC)[C@H](OC3O[C@H](CN)[C@@H](OC)[C@H](OC)[C@H]3OC)[C@@H](N)C[C@H]2N)[C@H](OC)[C@@H](N)[C@@H]1OC.O=C(O)C(F)(F)F,256.0,active,696.7140000000004,-2.0793999999999997,5.0,16.0
151,CHEMBL1094655,NCC[C@H](OCc1ccccc1)C(=O)N[C@@H]1C[C@H](N)[C@@H](C[C@H]2O[C@H](CN)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](N)[C@H]1OCc1ccccc1.O=C(O)C(F)(F)F,32.0,active,1418.6580000000006,10.668700000000007,6.0,17.0
152,CHEMBL1094656,NCC[C@H](OCc1ccc(Cl)cc1)C(=O)N[C@@H]1C[C@H](N)[C@@H](C[C@H]2O[C@H](CN)[C@@H](OCc3ccc(Cl)cc3)[C@H](OCc3ccc(Cl)cc3)[C@H]2OCc2ccc(Cl)cc2)[C@H](OCc2ccc(Cl)cc2)[C@H]1O[C@H]1O[C@H](COCc2ccc(Cl)cc2)[C@@H](OCc2ccc(Cl)cc2)[C@H](N)[C@H]1OCc1ccc(Cl)cc1.O=C(O)C(F)(F)F,256.0,active,1694.2180000000005,15.89589999999997,6.0,17.0
153,CHEMBL1094657,COC[C@H]1O[C@H](O[C@@H]2[C@@H](OC)[C@H](C[C@H]3O[C@H](CN)[C@@H](OC)[C@H](OC)[C@H]3OC)[C@@H](N)C[C@H]2NC(=O)[C@H](CCN)OC)[C@H](OC)[C@@H](N)[C@@H]1OC.O=C(O)C(F)(F)F,256.0,active,809.8740000000001,-1.894500000000007,6.0,17.0
154,CHEMBL1083466,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,1.0,active,2389.849999999998,-7.997149999999893,34.0,30.0
155,CHEMBL1085208,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN)C(N)=O,1.0,active,2305.767999999999,-7.045889999999889,30.0,30.0
156,CHEMBL1170742,Nn1c(S)nnc1-c1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1,128.0,active,411.30600000000004,2.5429000000000004,2.0,7.0
157,CHEMBL1170527,Nn1c(SCC(=O)Nc2ccccc2)nnc1-c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,1024.0,inactive,500.0050000000002,3.8759000000000023,2.0,8.0
158,CHEMBL1170528,Nn1c(SCC(=O)Nc2ccccc2)nnc1-c1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1,1024.0,inactive,544.4560000000002,3.985000000000002,2.0,8.0
159,CHEMBL1171702,O=S(=O)(c1ccc(Cl)cc1)c1ccc(-c2nnc3n2N=C(Nc2ccccc2)CS3)cc1,512.0,intermediate,481.9900000000001,4.810700000000002,1.0,8.0
160,CHEMBL1171703,O=S(=O)(c1ccc(Br)cc1)c1ccc(-c2nnc3n2N=C(Nc2ccccc2)CS3)cc1,512.0,intermediate,526.4410000000003,4.919800000000003,1.0,8.0
161,CHEMBL1171879,Nn1c(SCC(=O)O)nnc1-c1ccc(S(=O)(=O)c2ccccc2)cc1,1024.0,inactive,390.44600000000014,1.6683999999999999,2.0,8.0
162,CHEMBL1171880,Nn1c(SCC(=O)O)nnc1-c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,1024.0,inactive,424.8910000000002,2.3218000000000005,2.0,8.0
163,CHEMBL1171881,Nn1c(SCC(=O)O)nnc1-c1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1,1024.0,inactive,469.34200000000016,2.4309000000000003,2.0,8.0
164,CHEMBL1171882,O=C1CSc2nnc(-c3ccc(S(=O)(=O)c4ccccc4)cc3)n2N1,256.0,active,372.43100000000004,1.9537,1.0,7.0
165,CHEMBL1172649,O=C1CSc2nnc(-c3ccc(S(=O)(=O)c4ccc(Cl)cc4)cc3)n2N1,256.0,active,406.87600000000003,2.6071,1.0,7.0
166,CHEMBL1170947,O=C1CSc2nnc(-c3ccc(S(=O)(=O)c4ccc(Br)cc4)cc3)n2N1,256.0,active,451.32700000000006,2.7161999999999997,1.0,7.0
167,CHEMBL1170948,O=c1[nH]n2c(-c3ccc(S(=O)(=O)c4ccc(Br)cc4)cc3)nnc2sc1=O,1024.0,inactive,465.31000000000006,2.1015999999999995,1.0,8.0
168,CHEMBL1171149,CCOC(=O)C1Sc2nnc(-c3ccc(S(=O)(=O)c4ccc(Cl)cc4)cc3)n2NC1=O,1024.0,inactive,478.9390000000002,2.5387999999999993,1.0,9.0
169,CHEMBL617,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,256.0,active,396.4460000000001,0.5923000000000007,2.0,7.0
170,CHEMBL1436,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,256.0,active,424.39100000000013,-0.5359999999999987,3.0,9.0
171,CHEMBL65794,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,256.0,active,514.5890000000003,-1.0438999999999956,2.0,10.0
172,CHEMBL74632,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,256.0,active,520.4800000000004,-1.127699999999999,4.0,12.0
173,CHEMBL1359,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,32.0,active,475.52300000000025,0.9407000000000005,5.0,7.0
174,CHEMBL5,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,256.0,active,232.23899999999998,1.4230200000000002,1.0,4.0
175,CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,32.0,active,361.37300000000005,1.5439999999999998,1.0,6.0
